1,-5.63428,5.38525
0,5.55908,-5.16406
0,4.38818,-4.11743
1,-2.64868,2.27808
0,5.32397,-4.81445
0,2.21997,-1.37451
1,-5.80933,5.66431
1,-5.61279,5.37549
1,-5.75732,5.65723
0,5.61279,-5.23535
1,-5.72559,5.65381
1,-5.81201,5.69287
0,5.39136,-4.83496
1,-3.57593,3.26953
0,4.48755,-4.14282
1,-5.79077,5.65063
1,-5.77246,5.64282
1,-5.75659,5.62524
1,-5.75659,5.59277
1,-5.74316,5.59473
1,-5.68018,5.57129
1,-5.76587,5.677
1,-5.82031,5.64868
1,-5.78931,5.66382
1,-5.5813,5.3584
1,-5.73804,5.58179
1,-5.75854,5.65869
0,2.07251,-2.27075
1,-5.72876,5.66821
1,-5.54492,5.30273
0,5.58765,-5.26392
1,-3.84961,3.32593
1,-5.76514,5.65234
0,3.97021,-3.82007
1,-5.76416,5.5957
